jaar;watertype;seizoen;bedrijfstype;hoofdgrondsoortregio;jaartot_gem;std;component;symbool;eenheid;p10;p25;p50;p75;p90;perc_dg;aantal_bedrijven;volgnummer_c;volgnummer_h;mark_ab;component_naam;mark_dg;dg;aantal_bedrijfstype;in_tabel;in_trendgrafiek;in_jaargrafiek;versie;meetnet
2009;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;51;25;Calcium;(Ca);mg/l;23;32;46;67;83;0;90;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2010;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;50;24;Calcium;(Ca);mg/l;25;31;42;63;85;0;90;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2011;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;52;26;Calcium;(Ca);mg/l;24;33;46;67;82;0;90;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2012;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;51;29;Calcium;(Ca);mg/l;23;30;43;63;95;0;94;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2013;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;55;31;Calcium;(Ca);mg/l;23;34;45;74;98;0;101;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2014;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;52;29;Calcium;(Ca);mg/l;23;33;44;63;88;0;105;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2015;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;55;31;Calcium;(Ca);mg/l;25;32;48;67;97;0;109;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2016;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;54;31;Calcium;(Ca);mg/l;24;33;45;71;95;0;112;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2017;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;53;31;Calcium;(Ca);mg/l;22;31;45;66;101;0;114;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2018;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;54;30;Calcium;(Ca);mg/l;23;31;46;69;95;0;108;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2019;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;54;28;Calcium;(Ca);mg/l;28;33;45;67;98;0;107;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2020;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;63;32;Calcium;(Ca);mg/l;31;37;55;76;110;0;112;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2021;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;64;37;Calcium;(Ca);mg/l;29;39;53;75;110;0;105;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2022;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;61;35;Calcium;(Ca);mg/l;28;35;52;78;108;0;104;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2023;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;59;32;Calcium;(Ca);mg/l;28;34;52;79;104;0;100;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2024;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;50;31;Calcium;(Ca);mg/l;23;29;37;63;88;0;104;40;25;;Calcium (Ca);;0.15;2;1;1;1;17-okt-25;derogatiemeetnet
2007;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;27;11;Chloride;(Cl);mg/l;16;20;24;35;43;0;92;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2008;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;28;13;Chloride;(Cl);mg/l;15;19;26;34;45;0;92;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2009;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;28;14;Chloride;(Cl);mg/l;15;18;25;34;45;0;90;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2010;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;29;12;Chloride;(Cl);mg/l;14;20;26;36;46;0;90;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2011;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;29;16;Chloride;(Cl);mg/l;14;19;25;34;48;0;90;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2012;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;24;13;Chloride;(Cl);mg/l;11;15;21;28;44;0;94;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2013;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;24;13;Chloride;(Cl);mg/l;12;16;22;29;41;0;101;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2014;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;25;13;Chloride;(Cl);mg/l;14;16;22;29;39;0;105;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2015;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;21;9.4;Chloride;(Cl);mg/l;11;14;20;25;30;0;109;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2016;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;19;12;Chloride;(Cl);mg/l;9;11;16;23;34;0;112;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2017;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;21;12;Chloride;(Cl);mg/l;9.5;13;18;27;35;0;114;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2018;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;23;18;Chloride;(Cl);mg/l;9.5;14;21;27;35;0;108;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2019;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;26;19;Chloride;(Cl);mg/l;12;17;23;31;39;0;107;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2020;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;27;24;Chloride;(Cl);mg/l;13;17;23;32;42;0;112;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2021;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;24;13;Chloride;(Cl);mg/l;11;15;21;29;42;0;105;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2022;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;21;12;Chloride;(Cl);mg/l;8.9;14;18;26;35;0;104;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2023;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;24;14;Chloride;(Cl);mg/l;12;15;20;29;38;0;100;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2024;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;15;10;Chloride;(Cl);mg/l;5.6;8;12;19;29;0;104;60;25;;Chloride (Cl);;0.21;2;1;1;1;17-okt-25;derogatiemeetnet
2007;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1.8;1.2;Chroom;(Cr);µg/l;0.5;1;1.6;2.5;3.5;7.6;92;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2008;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1.9;1.1;Chroom;(Cr);µg/l;1;1;1.5;2.5;3.2;3.3;92;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2009;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.1;1.1;Chroom;(Cr);µg/l;0.92;1.3;1.7;2.9;3.7;4.4;90;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2010;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.2;1.1;Chroom;(Cr);µg/l;1;1.2;2.1;3;3.6;3.3;90;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2011;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.3;1.1;Chroom;(Cr);µg/l;1;1.4;2;2.9;3.8;1.1;90;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2012;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.7;1.5;Chroom;(Cr);µg/l;1.1;1.7;2.5;3.5;4.6;1.1;94;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2013;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.3;1.3;Chroom;(Cr);µg/l;0.9;1.4;2.1;2.9;3.9;2;101;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2014;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.4;1.3;Chroom;(Cr);µg/l;1.1;1.4;2.2;3;3.9;0.95;105;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2015;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.3;1.2;Chroom;(Cr);µg/l;0.9;1.3;2;2.9;4.2;1.8;109;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2016;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.3;1.3;Chroom;(Cr);µg/l;0.97;1.4;2;3.1;3.9;1.8;112;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2017;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.4;1.4;Chroom;(Cr);µg/l;0.88;1.5;2.2;3.1;4.1;2.6;114;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2018;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.3;1.2;Chroom;(Cr);µg/l;0.91;1.4;2.1;2.9;3.7;2.8;108;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2019;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.2;1.1;Chroom;(Cr);µg/l;0.87;1.4;2.1;3;3.8;1.9;107;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2020;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2;1;Chroom;(Cr);µg/l;0.7;1.3;1.8;2.6;3.5;3.6;112;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2021;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2;1.1;Chroom;(Cr);µg/l;0.66;1.2;1.8;2.6;3.6;6.7;105;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2022;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.2;1.2;Chroom;(Cr);µg/l;0.75;1.3;2.2;3;3.6;2.9;104;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2023;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.1;1.1;Chroom;(Cr);µg/l;0.96;1.3;1.9;2.8;3.5;2;100;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2024;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;2.8;1.6;Chroom;(Cr);µg/l;1;1.6;2.4;3.5;4.6;0.96;104;95;25;;Chroom (Cr);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2007;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.1;5.3;IJzer;(Fe);mg/l;0.1;0.6;2.2;5.4;11;5.4;92;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2008;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.8;6.1;IJzer;(Fe);mg/l;0.15;0.7;2.9;6.1;11;3.3;92;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2009;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.8;5.7;IJzer;(Fe);mg/l;0.28;1.2;2.3;6.6;13;0;90;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2010;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;5;7.4;IJzer;(Fe);mg/l;0.2;0.74;2;6.6;11;1.1;90;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2011;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.9;6.3;IJzer;(Fe);mg/l;0.43;1.3;2.7;6.2;11;1.1;90;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2012;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.9;6.5;IJzer;(Fe);mg/l;0.23;0.99;2.9;6.8;11;1.1;94;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2013;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.3;4.6;IJzer;(Fe);mg/l;0.34;0.9;2.7;5.8;10;2;101;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2014;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.6;7.4;IJzer;(Fe);mg/l;0.27;0.91;2.5;4.8;9.7;1.9;105;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2015;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.4;5.7;IJzer;(Fe);mg/l;0.27;0.77;2.8;5.7;9.9;0.92;109;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2016;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.6;6.1;IJzer;(Fe);mg/l;0.21;0.71;2.3;6.2;12;3.6;112;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2017;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.8;5.3;IJzer;(Fe);mg/l;0.37;1.2;3.7;7.1;11;2.6;114;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2018;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.5;5.3;IJzer;(Fe);mg/l;0.23;0.9;2.6;5.4;12;3.7;108;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2019;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.4;5;IJzer;(Fe);mg/l;0.25;1.2;2.4;5.6;10;4.7;107;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2020;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.2;4.2;IJzer;(Fe);mg/l;0.33;0.97;3;5.9;10;2.7;112;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2021;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.1;4.9;IJzer;(Fe);mg/l;0.16;0.63;3;5.7;9.8;1.9;105;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2022;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4.9;5.5;IJzer;(Fe);mg/l;0.22;1;3.1;7.4;11;1.9;104;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2023;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;4;4.2;IJzer;(Fe);mg/l;0.23;0.75;2.7;5.8;9.2;3;100;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2024;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;3.8;4.8;IJzer;(Fe);mg/l;0.17;0.64;2.1;5.7;8.5;2.9;104;100;25;;IJzer (Fe);;0.05;2;1;1;1;17-okt-25;derogatiemeetnet
2007;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;20;9;Kalium;(K);mg/l;11;14;18;24;30;0;92;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2008;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;19;12;Kalium;(K);mg/l;9.1;11;17;23;28;0;92;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2009;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;19;9.4;Kalium;(K);mg/l;11;14;18;23;30;0;90;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2010;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;20;11;Kalium;(K);mg/l;8.9;13;17;23;29;0;90;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2011;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;18;11;Kalium;(K);mg/l;9.7;12;17;21;26;0;90;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2012;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;18;11;Kalium;(K);mg/l;8.3;11;14;22;30;0;94;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2013;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;18;16;Kalium;(K);mg/l;7.7;11;14;20;26;0;101;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2014;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;17;9.3;Kalium;(K);mg/l;8.4;11;14;20;26;0;105;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2015;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;15;8.1;Kalium;(K);mg/l;7.3;11;13;18;22;0;109;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2016;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;14;7.8;Kalium;(K);mg/l;7.1;10;13;17;20;0;112;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2017;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;14;8;Kalium;(K);mg/l;7.7;8.9;13;18;23;0;114;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2018;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;15;8.1;Kalium;(K);mg/l;7.7;10;13;17;24;0;108;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2019;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;15;8.1;Kalium;(K);mg/l;7.2;11;14;17;22;0;107;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2020;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;16;9.2;Kalium;(K);mg/l;7.7;11;14;19;24;0;112;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2021;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;16;9.9;Kalium;(K);mg/l;6.7;11;14;19;24;0;105;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2022;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;15;9.1;Kalium;(K);mg/l;5.8;9.4;14;19;25;0;104;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2023;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;13;7.1;Kalium;(K);mg/l;5.3;9.1;12;16;23;0;100;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2024;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;12;6.4;Kalium;(K);mg/l;5;7.4;11;15;20;0;104;45;25;;Kalium (K);;0.1;2;1;1;1;17-okt-25;derogatiemeetnet
2007;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;8.1;Koper;(Cu);µg/l;3.5;5.6;9.6;16;21;0;92;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2008;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;10;7.5;Koper;(Cu);µg/l;2.5;4.8;8;15;20;0;92;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2009;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;8.6;Koper;(Cu);µg/l;2.4;4.7;8.1;16;22;1.1;90;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2010;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;8.3;Koper;(Cu);µg/l;2.7;5.6;8.9;13;24;1.1;90;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2011;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;8.2;Koper;(Cu);µg/l;2.5;4.1;8.5;15;22;2.2;90;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2012;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;12;8.5;Koper;(Cu);µg/l;3.1;5.9;11;18;24;0;94;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2013;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;12;10;Koper;(Cu);µg/l;2.9;5.8;9.4;15;21;0.99;101;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2014;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;12;9.4;Koper;(Cu);µg/l;3.2;5.2;9;16;25;2.9;105;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2015;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;9.2;Koper;(Cu);µg/l;2.3;5.6;8.8;16;24;3.7;109;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2016;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;13;10;Koper;(Cu);µg/l;3.3;6;11;17;28;1.8;112;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2017;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;12;9.9;Koper;(Cu);µg/l;2.4;4.6;11;16;25;3.5;114;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2018;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;8.5;Koper;(Cu);µg/l;2.4;5.3;8.8;15;23;3.7;108;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2019;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;10;8.1;Koper;(Cu);µg/l;1.9;4.3;8.6;15;22;1.9;107;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2020;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;10;9.6;Koper;(Cu);µg/l;2;3.8;7.7;13;22;2.7;112;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2021;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;8.5;Koper;(Cu);µg/l;2.2;5.3;8.6;14;21;0.95;105;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2022;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;11;7.9;Koper;(Cu);µg/l;1.9;4.9;8.7;16;21;2.9;104;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2023;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;12;8.2;Koper;(Cu);µg/l;2.8;5.5;10;16;25;2;100;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2024;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;16;12;Koper;(Cu);µg/l;4.9;8.5;13;21;30;0;104;105;25;;Koper (Cu);;0.5;2;1;1;1;17-okt-25;derogatiemeetnet
2007;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1.2;1.1;Lood;(Pb);µg/l;0.25;0.45;0.99;1.6;2.4;3.3;92;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2008;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1;0.86;Lood;(Pb);µg/l;0.2;0.35;0.72;1.3;2.1;7.6;92;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2009;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1.3;1.6;Lood;(Pb);µg/l;0.2;0.35;0.8;1.5;3.1;4.4;90;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2010;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;0.96;1.1;Lood;(Pb);µg/l;0.15;0.3;0.65;1.1;2.1;12;86;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2011;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;0.92;1.1;Lood;(Pb);µg/l;0.1;0.3;0.55;1.2;2.1;14;90;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2012;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1.5;1.8;Lood;(Pb);µg/l;0.21;0.35;0.8;1.7;3.1;6.4;94;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2013;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1.1;1.3;Lood;(Pb);µg/l;0.15;0.3;0.7;1.4;2.5;13;101;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2014;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1;1.1;Lood;(Pb);µg/l;0.15;0.3;0.6;1.1;2.5;12;105;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2015;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1;1.5;Lood;(Pb);µg/l;0.15;0.3;0.6;1.1;1.9;13;109;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
2016;uitspoelingswater;zomer;derogatiebedrijf;zand midden/zuid;1;1.1;Lood;(Pb);µg/l;0.2;0.35;0.7;1.1;2.3;8.9;112;110;25;;Lood (Pb);;0.2;2;1;1;1;17-okt-25;derogatiemeetnet
